user_id,order_id,purchase_ts,ship_ts,product_name,product_id,gbp_price,purchase_platform,marketing_channel,account_creation_method,city
47d6723c,a542deb9-2cff-45,2025-10-05,2025-11-04,MacBook Air,g770,1199.99,website,affiliate,,london
bbc99473,e42c0aea-23d7-46,2025-06-17,2025-06-22,MacBook Air,g770,1199.99,website,social,desktop,manchester
d97e8d3c,ba388c8f-1393-49,2025-04-26,2025-04-28,Kindle Paperwhite,j877,129.99,mobile_app,email,unknown,birmingham
c4ea4ece,d0095507-07fc-48,2025-12-03,2026-01-02,iPhone 15,f521,899.99,website,direct,unknown,bristol
c4ea4ece,d0095507-07fc-48,2025-12-03,2026-01-02,Xbox Series X,b104,449.99,website,direct,mobile,london
e4dc4306,09624ec9-e803-42,2025-03-27,2025-04-26,Google Pixel 8,i920,699.99,mobile_app,direct,unknown,birmingham
647ac591,a7668617-78db-4d,2025-04-20,2025-04-22,Kindle Paperwhite,j877,129.99,mobile_app,affiliate,unknown,liverpool
647ac591,a7668617-78db-4d,2025-04-20,2025-04-26,Google Pixel 8,i920,699.99,website,direct,mobile,manchester
22460ac9,96f01335-c5ab-48,2025-06-04,2025-12-04,Xbox Series X,b104,449.99,website,email,mobile,birmingham
02b622e9,172e8c68-82aa-4c,2025-02-15,2025-02-18,MacBook Air,g770,1199.99,mobile_app,email,desktop,london
02b622e9,172e8c68-82aa-4c,2025-02-15,2025-02-16,Steam Deck,c912,499.99,website,direct,desktop,manchester
af2537f5,f6c8b8b9-d915-46,2025-04-17,2025-04-22,Kindle Paperwhite,j877,129.99,mobile_app,search,unknown,manchester
90fcc9f1,23ef5561-839e-46,2025-01-27,2025-01-29,Kindle Paperwhite,j877,129.99,website,direct,unknown,sheffield
bb64a525,df482e7c-a8cf-4f,2025-04-23,2025-04-26,Nintendo Switch,e682,299.99,website,social,desktop,birmingham
bb64a525,df482e7c-a8cf-4f,2025-04-23,2025-04-28,Google Pixel 8,i920,699.99,mobile_app,email,desktop,london
3b53f64b,0a58f43c-5bda-46,2025-08-06,2025-12-06,MacBook Air,g770,1199.99,mobile_app,direct,desktop,liverpool
8494205c,3be8a5df-5e93-4d,2025-01-13,2025-01-15,Steam Deck,c912,499.99,website,social,desktop,manchester
8494205c,3be8a5df-5e93-4d,2025-01-13,2025-01-17,AirPods,d633,159.99,website,direct,desktop,london
e1ad640c,635a11f2-5c7a-48,2025-05-04,2025-07-04,PS5,a245,479.99,mobile_app,search,mobile,manchester
f7ebc69a,a605b7c9-fb07-4e,2025-04-19,2025-04-23,iPhone 15,f521,899.99,website,social,mobile,birmingham
94213090,4603c9ee-d463-41,2025-01-26,2025-01-31,Nintendo Switch,e682,299.99,mobile_app,email,mobile,leeds
96721e98,606cc2f5-2c81-4b,2025-04-22,2025-04-28,Kindle Paperwhite,j877,129.99,website,search,desktop,london
f9012b9c,13ed280a-d5e1-4d,2025-01-26,2025-01-30,Smartwatch,h301,249.99,website,direct,unknown,london
f9012b9c,13ed280a-d5e1-4d,2025-01-26,2025-01-30,Google Pixel 8,i920,699.99,website,search,mobile,london
585409d9,67e54646-8430-40,2025-12-01,2025-12-31,Google Pixel 8,i920,699.99,website,direct,mobile,
e1ccff0d,e31db345-7b6b-41,2025-01-06,2025-06-05,Smartwatch,h301,249.99,mobile_app,email,mobile,manchester
47e321c2,3ae0acdb-2a65-44,2025-03-21,2025-03-25,Xbox Series X,b104,449.99,mobile_app,search,desktop,birmingham
d123f7c1,28489240-2fd9-4c,2025-05-16,2025-05-18,Google Pixel 8,i920,699.99,mobile_app,social,desktop,london
1d03c3d5,6a241f46-3af7-4a,2025-03-26,2025-03-27,Google Pixel 8,i920,699.99,website,search,unknown,manchester
1d03c3d5,6a241f46-3af7-4a,2025-03-26,2025-03-28,Google Pixel 8,i920,699.99,mobile_app,social,mobile,liverpool
a5b2c7ea,7aa1219a-7a93-48,2025-03-06,2025-04-06,Smartwatch,h301,249.99,website,social,unknown,manchester
97a418b8,3e612d66-05bf-46,2025-05-22,2025-05-26,Steam Deck,c912,499.99,website,email,mobile,leeds
2598f383,833c8f55-a129-4f,2025-03-24,2025-03-30,Accessory,m001,24.99,website,affiliate,desktop,sheffield
2598f383,833c8f55-a129-4f,2025-03-24,2025-03-30,PS5,a245,479.99,mobile_app,email,desktop,manchester
67cbfc39,ec257a75-421d-4d,2025-04-25,2025-05-25,Google Pixel 8,i920,699.99,mobile_app,search,unknown,glasgow
67cbfc39,ec257a75-421d-4d,2025-04-25,2025-04-29,Xbox Series X,b104,449.99,mobile_app,affiliate,desktop,sheffield
ba5c865d,a33b3dfd-9048-45,2025-02-27,2025-04-03,iPhone 15,f521,899.99,website,direct,desktop,birmingham
9b4547e0,f27f3ad7-4890-4b,2025-04-14,2025-04-20,Xbox Series X,b104,449.99,website,social,mobile,liverpool
9b4547e0,f27f3ad7-4890-4b,2025-04-14,2025-04-20,AirPods,d633,159.99,mobile_app,email,unknown,manchester
9b4547e0,f27f3ad7-4890-4b,2025-04-14,2025-04-15,Xbox Series X,b104,449.99,website,direct,desktop,manchester
6928043e,7b4e9ecd-de07-47,2025-05-15,2025-05-18,Kindle Paperwhite,j877,129.99,website,social,mobile,birmingham
9f8acdeb,95284c0a-cb6b-45,2025-04-03,2025-09-03,Smartwatch,h301,249.99,website,search,mobile,birmingham
ec1f41ce,2aefcf3b-43b7-40,2025-01-24,2025-01-26,Steam Deck,c912,499.99,mobile_app,social,mobile,glasgow
ec1f41ce,2aefcf3b-43b7-40,2025-01-24,2025-01-25,Smartwatch,h301,249.99,website,direct,unknown,london
21d8b96a,119fb03e-9731-4c,2025-04-01,2025-09-01,AirPods,d633,159.99,website,affiliate,desktop,london
af32baf8,85d0691c-33cd-4d,2025-04-16,2025-04-17,Xbox Series X,b104,449.99,mobile_app,affiliate,desktop,manchester
e6cfcbd8,9b02c535-2649-44,2025-04-16,2025-04-22,Nintendo Switch,e682,299.99,mobile_app,email,desktop,liverpool
c09c2ebe,e0b4659a-09fe-4c,2025-03-13,2025-03-14,Nintendo Switch,e682,299.99,mobile_app,direct,,birmingham
8a0ea57a,a8cdf44d-7b74-44,2025-03-15,2025-03-18,Accessory,m001,24.99,website,social,unknown,birmingham
6e76936a,f00f63ef-e59f-41,2025-08-02,2025-11-02,Kindle Paperwhite,877j,129.99,website,affiliate,mobile,manchester
6e76936a,f00f63ef-e59f-41,2025-08-02,2025-09-01,iPhone 15,f521,899.99,mobile_app,affiliate,mobile,london
6e76936a,f00f63ef-e59f-41,2025-08-02,2025-09-02,Google Pixel 8,i920,699.99,mobile_app,social,desktop,london
6dd013f3,dff47c51-5ed1-4e,2025-10-03,2025-11-02,PS5,a245,479.99,mobile_app,email,unknown,london
59bb8900,7b6c7129-cd63-4b,2025-07-05,2025-08-04,MacBook Air,g770,1199.99,website,direct,,birmingham
937ca77c,e869707c-bdcb-4f,2025-05-02,2025-06-01,Nintendo Switch,e682,299.99,website,social,unknown,manchester
937ca77c,e869707c-bdcb-4f,2025-05-02,2025-11-02,Kindle Paperwhite,j877,129.99,mobile_app,social,unknown,sheffield
e8fb5a96,412817eb-2246-49,2025-01-23,2025-01-26,iPhone 15,f521,899.99,mobile_app,direct,unknown,glasgow
41ff81d1,9929afeb-4884-4a,2025-02-26,2025-03-28,Kindle Paperwhite,j877,129.99,mobile_app,social,desktop,glasgow
85c53910,be5f902f-b58a-47,2025-04-16,2025-04-18,Kindle Paperwhite,j877,129.99,mobile_app,direct,desktop,bristol
cde5c35a,6001f54d-01d7-48,2025-11-05,2025-12-05,PS5,a245,479.99,mobile_app,affiliate,unknown,nottingham
95dad216,1b4909b6-5cbd-46,2025-09-03,2025-10-03,Steam Deck,c912,499.99,mobile_app,social,desktop,manchester
95dad216,1b4909b6-5cbd-46,2025-09-03,2025-12-03,iPhone 15,f521,899.99,website,affiliate,unknown,liverpool
95dad216,1b4909b6-5cbd-46,2025-09-03,2025-10-03,Steam Deck,c912,499.99,mobile_app,email,desktop,liverpool
9ca4364d,893e2b89-dadf-44,2025-02-22,2025-02-25,AirPods,d633,159.99,mobile_app,affiliate,desktop,leeds
8d56bff6,65bf8e04-ae3c-4c,2025-03-06,2025-06-06,Accessory,m001,24.99,mobile_app,social,unknown,leicester
7bd7b4bf,2dc09158-7b83-41,2025-04-18,2025-04-23,Kindle Paperwhite,j877,129.99,website,direct,desktop,manchester
65ebd4dc,93e0f235-4e80-41,2025-02-19,2025-02-22,iPhone 15,f521,899.99,mobile_app,social,desktop,bristol
65ebd4dc,93e0f235-4e80-41,2025-02-19,2025-02-21,Accessory,m001,24.99,mobile_app,direct,unknown,london
3ad24ac8,dd23ff41-dae1-45,2025-06-25,2025-06-30,Smartwatch,h301,249.99,mobile_app,social,mobile,manchester
8222cd7f,f301bb6c-b306-43,2025-03-25,2025-03-30,Nintendo Switch,e682,299.99,mobile_app,search,unknown,leeds
af3f9d9a,cd04c001-56a3-4c,2025-04-23,2025-04-26,Accessory,m001,24.99,website,direct,unknown,leeds
cdeb2696,639c4c6c-2926-40,2025-02-16,2025-02-19,Accessory,m001,24.99,mobile_app,affiliate,desktop,
1690636b,78bf46fa-2534-4e,2025-01-21,2025-01-22,AirPods,d633,159.99,mobile_app,social,unknown,sheffield
b9787c4b,5eef0d1e-38c5-4f,2025-02-02,2025-04-02,Google Pixel 8,i920,699.99,mobile_app,direct,unknown,bristol
49560c36,6690a951-fc04-4a,2025-11-01,2025-12-01,PS5,a245,479.99,mobile_app,affiliate,mobile,london
2cde9187,0eb5e5a7-98f3-46,2025-05-27,2025-05-28,MacBook Air,g770,1199.99,mobile_app,direct,mobile,glasgow
ee462fcd,02bdeabe-7060-48,2025-05-15,2025-05-18,Smartwatch,h301,249.99,website,search,mobile,manchester
82b34384,31dae817-4937-49,2025-04-03,2025-05-03,Xbox Series X,b104,449.99,mobile_app,affiliate,desktop,nottingham
5c17ebb5,9d7d1756-3b4e-49,2025-03-27,2025-03-31,PS5,a245,479.99,website,social,unknown,glasgow
46a3cc71,f9c3ee05-0012-43,2025-02-23,2025-02-25,Xbox Series X,b104,449.99,mobile_app,social,unknown,glasgow
46a3cc71,f9c3ee05-0012-43,2025-02-23,2025-02-26,Google Pixel 8,i920,699.99,mobile_app,direct,desktop,manchester
33478a91,ab6ef8dd-5a66-43,2025-05-17,2025-05-23,Google Pixel 8,i920,699.99,website,direct,unknown,manchester
8cb21aa2,b4209103-bca7-46,2025-08-02,2025-12-02,Nintendo Switch,e682,299.99,mobile_app,search,desktop,sheffield
58f42098,8f221604-d46b-47,2025-04-15,2025-04-18,Nintendo Switch,e682,299.99,website,search,desktop,
746b161a,39ee80ab-46c9-47,2025-10-02,2025-11-01,iPhone 15,f521,899.99,website,affiliate,unknown,birmingham
8198d1f5,0130d66b-932d-46,2025-03-05,2025-09-05,Accessory,m001,24.99,mobile_app,affiliate,unknown,glasgow
8198d1f5,0130d66b-932d-46,2025-03-05,2025-09-05,AirPods,d633,159.99,website,email,desktop,birmingham
1df44d3e,80cfb1db-1287-43,2025-02-21,2025-02-24,Steam Deck,c912,499.99,mobile_app,search,mobile,leeds
cb1b8eff,41f83199-f4ea-47,2025-02-20,2025-02-26,Smartwatch,h301,249.99,website,email,desktop,birmingham
cb1b8eff,41f83199-f4ea-47,2025-02-20,2025-02-23,Xbox Series X,b104,449.99,website,affiliate,unknown,london
7bcf2b31,71594914-b1b6-4e,2025-02-18,2025-02-23,Google Pixel 8,i920,699.99,website,direct,unknown,manchester
ae7cfd14,56f401e5-c1e9-44,2025-03-23,2025-03-28,iPhone 15,f521,899.99,mobile_app,email,desktop,leeds
420079f5,dcad8ec2-963a-43,2025-04-06,2025-09-06,AirPods,d633,159.99,website,direct,desktop,bristol
b38046ef,c9e55c47-a237-48,2025-07-03,2025-12-03,AirPods,d633,159.99,mobile_app,search,mobile,manchester
b38046ef,c9e55c47-a237-48,2025-07-03,2025-09-03,Nintendo Switch,e682,299.99,website,social,unknown,glasgow
89207bc4,6994bf84-50d3-4a,2025-05-20,2025-05-21,Nintendo Switch,e682,299.99,mobile_app,affiliate,desktop,birmingham
89207bc4,6994bf84-50d3-4a,2025-05-20,2025-05-24,MacBook Air,g770,1199.99,website,search,unknown,liverpool
66205167,436ae2bb-d509-4e,2025-11-02,2025-12-02,Accessory,m001,24.99,mobile_app,search,mobile,london
2db13deb,578cd875-d231-43,2025-02-03,2025-05-03,AirPods,d633,159.99,website,search,desktop,manchester
2ecaf629,37f3f32b-5a81-46,2025-04-04,2025-09-04,Smartwatch,h301,249.99,website,affiliate,unknown,nottingham
bcb3636d,ee25356a-aee0-4e,2025-04-25,2025-04-26,Smartwatch,h301,249.99,mobile_app,email,unknown,glasgow
bcb3636d,ee25356a-aee0-4e,2025-04-25,2025-05-25,Accessory,m001,24.99,mobile_app,social,desktop,glasgow
3aad5840,3df76a69-bc45-44,2025-05-27,2025-05-29,Steam Deck,c912,499.99,mobile_app,email,mobile,london
3aad5840,3df76a69-bc45-44,2025-05-27,2025-06-26,Xbox Series X,b041,449.99,mobile_app,email,mobile,london
3aad5840,3df76a69-bc45-44,2025-05-27,2025-05-28,Smartwatch,h301,249.99,website,social,desktop,london
c7688339,d61a080a-3fec-4a,2025-05-14,2025-05-18,iPhone 15,f521,899.99,mobile_app,direct,mobile,manchester
7e1f48c4,1417c2f9-eb91-43,2025-11-03,2025-12-03,iPhone 15,f521,899.99,website,search,desktop,glasgow
d91738f8,db6a34ea-c3a5-42,2025-01-18,2025-01-24,MacBook Air,g770,1199.99,website,email,unknown,manchester
d91738f8,db6a34ea-c3a5-42,2025-01-18,2025-01-19,Accessory,m001,24.99,mobile_app,search,mobile,london
e1886146,50bf2995-9ee4-40,2025-02-15,2025-02-20,MacBook Air,g770,1199.99,mobile_app,direct,unknown,manchester
c3a6b204,4654e77d-de67-42,2025-02-24,2025-03-01,Steam Deck,c912,499.99,website,social,mobile,glasgow
c3a6b204,4654e77d-de67-42,2025-02-24,2025-02-27,PS5,a245,479.99,website,search,mobile,manchester
20d4ba18,65db6e43-47bf-4d,2025-11-01,2025-12-01,MacBook Air,g770,1199.99,mobile_app,search,unknown,liverpool
08560684,6c5540f0-cc9c-44,2025-04-17,2025-04-19,Steam Deck,c912,499.99,website,search,mobile,sheffield
750acc98,dc432ed5-64ca-41,2025-01-22,2025-01-27,PS5,a245,479.99,mobile_app,email,unknown,london
750acc98,dc432ed5-64ca-41,2025-01-22,2025-01-26,PS5,a245,479.99,website,email,mobile,london
0227b8d5,84a91789-b2c0-47,2025-10-02,2025-11-01,PS5,a245,479.99,website,search,mobile,manchester
0227b8d5,84a91789-b2c0-47,2025-10-02,2025-11-01,iPhone 15,f521,899.99,website,affiliate,desktop,glasgow
5c91f845,61223189-35f3-4e,2025-05-02,2025-10-02,Xbox Series X,b104,449.99,website,,unknown,birmingham
44f7f01a,2fe938e4-427b-4f,2025-02-18,2025-02-22,Xbox Series X,b104,449.99,mobile_app,social,unknown,manchester
6c878546,57d52b78-9cf3-43,2025-03-26,2025-03-30,Kindle Paperwhite,j877,129.99,website,direct,unknown,glasgow
668d3c8b,c08fe6d7-b361-47,2025-02-26,2025-03-28,iPhone 15,f521,899.99,mobile_app,social,unknown,manchester
af9e7a0e,9247e851-2e0d-48,2025-02-20,2025-02-21,iPhone 15,f521,899.99,website,search,unknown,glasgow
8e2ac3ff,b8875caf-1991-40,2025-04-04,2025-06-04,MacBook Air,g770,1199.99,mobile_app,affiliate,mobile,manchester
8e2ac3ff,b8875caf-1991-40,2025-04-04,2025-05-04,Google Pixel 8,i920,699.99,website,search,mobile,london
bd1116ee,323132fa-6181-42,2025-06-15,2025-06-18,PS5,a245,479.99,website,direct,mobile,bristol
226cbc6a,027e789c-ce40-48,2025-04-24,2025-04-28,Kindle Paperwhite,j877,129.99,mobile_app,social,mobile,london
50d3802d,a1726883-d971-4e,2025-05-24,2025-05-28,MacBook Air,g770,1199.99,website,direct,mobile,london
0c36ad4e,403fd582-4ccf-4a,2025-03-24,2025-03-26,Xbox Series X,b104,449.99,mobile_app,email,mobile,liverpool
0c36ad4e,403fd582-4ccf-4a,2025-03-24,2025-03-27,Xbox Series X,b104,449.99,website,direct,desktop,leicester
411920f6,29d0c613-b0c7-40,2025-04-05,2025-10-05,PS5,a245,479.99,website,direct,unknown,glasgow
42803aa0,18a73d94-a13e-46,2025-05-20,2025-05-26,Smartwatch,h301,249.99,mobile_app,direct,desktop,sheffield
581993cc,8eb7c306-8f73-49,2025-01-27,2025-02-02,Xbox Series X,b104,449.99,mobile_app,social,unknown,manchester
9b0707e5,59e110eb-1f09-4b,2025-03-19,2025-03-23,Kindle Paperwhite,j877,129.99,website,social,unknown,glasgow
9b0707e5,59e110eb-1f09-4b,2025-03-19,2025-03-24,MacBook Air,g770,1199.99,mobile_app,social,mobile,manchester
fab8328f,a65d958e-936d-41,2025-03-13,2025-03-15,Steam Deck,c912,499.99,mobile_app,search,desktop,liverpool
c655a597,53391df4-5ae8-4d,2025-02-15,2025-02-19,Kindle Paperwhite,j877,129.99,website,search,mobile,
76b874d3,141283fb-e3be-43,2025-02-06,2025-07-06,MacBook Air,g770,1199.99,mobile_app,affiliate,desktop,london
76b874d3,141283fb-e3be-43,2025-02-06,2025-06-06,Kindle Paperwhite,j877,129.99,mobile_app,affiliate,unknown,bristol
edb68b81,de46222e-2514-47,2025-03-14,2025-03-20,Smartwatch,h301,249.99,website,direct,unknown,manchester
e835f080,9cc05b67-a19b-42,2025-04-17,2025-04-20,Google Pixel 8,i920,699.99,mobile_app,search,desktop,glasgow
a72bdddd,57f7d71f-2978-4c,2025-08-01,2025-08-31,Google Pixel 8,i920,699.99,website,direct,mobile,bristol
e33fc52c,9afa8267-4479-42,2025-06-05,2025-12-05,Accessory,m001,24.99,website,search,unknown,leeds
e33fc52c,9afa8267-4479-42,2025-06-05,2025-11-05,AirPods,d633,159.99,website,email,unknown,london
855c0a97,f0533851-dce0-42,2025-06-27,2025-07-01,Nintendo Switch,e682,299.99,mobile_app,search,mobile,manchester
20029d9f,2ad55c0b-69fb-4f,2025-03-23,2025-03-29,Kindle Paperwhite,j877,129.99,mobile_app,social,mobile,manchester
bfeef19d,406bf02d-a97a-4f,2025-11-06,2025-12-06,AirPods,d633,159.99,website,affiliate,,glasgow
bfeef19d,406bf02d-a97a-4f,2025-11-06,2025-12-06,Kindle Paperwhite,j877,129.99,mobile_app,search,mobile,liverpool
efd1b588,65a4c79b-2aba-44,2025-01-04,2025-07-04,Nintendo Switch,e682,299.99,mobile_app,search,desktop,london
efd1b588,65a4c79b-2aba-44,2025-01-04,2025-04-02,Kindle Paperwhite,j877,129.99,mobile_app,,desktop,london
efd1b588,65a4c79b-2aba-44,2025-01-04,2025-05-04,AirPods,d633,159.99,website,direct,unknown,london
8623bc74,0dc78104-8c66-47,2025-08-05,2025-11-05,PS5,a245,479.99,mobile_app,direct,unknown,london
15956c42,1a9b0d42-154f-43,2025-03-04,2025-06-04,AirPods,d633,159.99,mobile_app,affiliate,unknown,birmingham
bcd2e8eb,63ccf604-e2ae-4f,2025-04-20,2025-04-25,PS5,a245,479.99,website,search,,leeds
2bacf712,205c8491-a061-49,2025-06-04,2025-12-04,Xbox Series X,b104,449.99,mobile_app,email,desktop,manchester
2bacf712,205c8491-a061-49,2025-06-04,2025-12-04,AirPods,d633,159.99,website,social,desktop,
dd3ee854,5b59f28e-a9de-4b,2025-05-20,2025-05-21,Google Pixel 8,i920,699.99,mobile_app,affiliate,desktop,glasgow
8c6d768e,def3306a-f998-43,2025-08-02,2025-09-01,Kindle Paperwhite,j877,129.99,mobile_app,social,mobile,manchester
8c6d768e,def3306a-f998-43,2025-08-02,2025-09-01,Steam Deck,c912,499.99,mobile_app,direct,desktop,nottingham
9740b212,f2cffcae-f833-4b,2025-11-04,2025-12-04,Kindle Paperwhite,j877,129.99,mobile_app,affiliate,unknown,london
6f5aad52,bfb8abb9-a18c-44,2025-04-16,2025-04-17,AirPods,d633,159.99,website,direct,mobile,manchester
6f5aad52,bfb8abb9-a18c-44,2025-04-16,2025-04-20,MacBook Air,g770,1199.99,mobile_app,,unknown,glasgow
7b4d8646,88a613b4-a3b8-4f,2025-02-26,2025-02-28,Google Pixel 8,i920,699.99,mobile_app,social,mobile,london
6986305a,16ed0330-ce01-44,2025-04-19,2025-04-21,AirPods,d633,159.99,mobile_app,affiliate,mobile,birmingham
6986305a,16ed0330-ce01-44,2025-04-19,2025-04-23,Smartwatch,h301,249.99,mobile_app,search,unknown,manchester
c21f84fc,02b3c948-4db6-44,2025-01-04,2025-02-04,Nintendo Switch,e682,299.99,mobile_app,social,unknown,nottingham
b011b125,49694032-5808-47,2025-02-15,2025-02-18,Accessory,m001,24.99,mobile_app,email,mobile,london
c4100108,c166a8b3-f26b-4e,2025-04-25,2025-04-28,PS5,a245,479.99,mobile_app,social,unknown,birmingham
8c57a277,98d53cf5-4afc-49,2025-03-19,2025-03-25,Steam Deck,c912,499.99,website,search,mobile,bristol
8c57a277,98d53cf5-4afc-49,2025-03-19,2025-03-25,Accessory,m001,24.99,website,email,unknown,manchester
3ff93134,e1d55f85-6967-45,2025-01-25,2025-01-31,Nintendo Switch,e682,299.99,website,affiliate,desktop,liverpool
3878becf,a55fa725-bcb3-41,2025-04-06,2025-05-06,MacBook Air,g770,1199.99,website,social,mobile,london
ccca1e14,a0152b5b-6c17-41,2025-11-04,2025-12-04,Steam Deck,c912,499.99,mobile_app,,desktop,london
ccca1e14,a0152b5b-6c17-41,2025-11-04,2025-12-04,Nintendo Switch,e682,299.99,website,affiliate,unknown,glasgow
a60147c3,b1a50a3d-cebd-4b,2025-11-03,2025-12-03,Accessory,m001,24.99,website,affiliate,desktop,nottingham
a60147c3,b1a50a3d-cebd-4b,2025-11-03,2025-12-03,Kindle Paperwhite,j877,129.99,mobile_app,search,desktop,london
1186da93,44d18524-cf0e-45,2025-04-03,2025-10-03,PS5,a245,479.99,website,email,mobile,manchester
73e88db6,1c405045-4a22-4a,2025-03-04,2025-09-04,Smartwatch,h301,249.99,website,social,mobile,
26f341c8,7df37378-9f6c-4a,2025-03-15,2025-03-21,MacBook Air,g770,1199.99,mobile_app,email,desktop,london
4838a888,05aa5eab-88f3-47,2025-01-27,2025-01-30,PS5,a245,479.99,website,social,mobile,birmingham
4838a888,05aa5eab-88f3-47,2025-01-28,2025-02-27,iPhone 15,f521,899.99,mobile_app,email,desktop,london
4838a888,05aa5eab-88f3-47,2025-01-27,2025-01-28,Smartwatch,h301,249.99,mobile_app,direct,unknown,glasgow
17172654,703c1286-b717-44,2025-10-05,2025-12-05,MacBook Air,g770,1199.99,mobile_app,affiliate,desktop,birmingham
c9254bb5,3799a376-7e5b-4a,2025-10-02,2025-11-01,Google Pixel 8,i920,699.99,website,search,unknown,london
081fec82,5f13e10b-ff7a-48,2025-06-04,2025-10-04,PS5,a245,479.99,mobile_app,affiliate,desktop,liverpool
4439940d,c02553ea-d7f2-46,2025-02-02,2025-02-03,PS5,a245,479.99,mobile_app,social,desktop,manchester
e54c8739,8b0ea0b9-1246-44,2025-04-04,2025-06-04,Smartwatch,h301,249.99,website,affiliate,unknown,glasgow
f97f4994,61af0e8e-d137-47,2025-03-05,2025-05-06,MacBook Air,g770,1199.99,website,email,mobile,manchester
3f46057b,62821d61-3fbb-4f,2025-03-21,2025-04-20,Kindle Paperwhite,j877,129.99,mobile_app,social,mobile,manchester
180dc855,32fd73c5-0894-41,2025-06-18,2025-06-24,MacBook Air,g770,1199.99,website,search,desktop,manchester
f6121d2c,355cca9c-fb6b-41,2025-04-27,2025-05-01,Nintendo Switch,e682,299.99,mobile_app,affiliate,unknown,london
f6121d2c,355cca9c-fb6b-41,2025-04-27,2025-04-30,Google Pixel 8,i920,699.99,mobile_app,email,mobile,glasgow
bea6450f,289ac251-52b4-44,2025-06-26,2025-07-26,Nintendo Switch,e682,299.99,website,email,unknown,london
4c7f03bb,1f44aa88-855b-4c,2025-02-22,2025-02-23,iPhone 15,f521,899.99,mobile_app,email,unknown,london
f9287d26,0d559b64-e334-4b,2025-05-18,2025-05-20,Steam Deck,c912,499.99,website,social,unknown,london
cb5d2b59,6f2537ce-a206-42,2025-04-26,2025-04-29,Steam Deck,c912,499.99,mobile_app,affiliate,unknown,leicester
f80590f0,6553b15f-1ea1-4b,2025-12-03,2026-01-02,iPhone 15,f521,899.99,website,social,unknown,manchester
27ad8d51,b0d515ab-c891-45,2025-05-04,2025-07-04,Steam Deck,c912,499.99,website,direct,desktop,manchester
af9a1168,3fac4317-16e8-47,2025-12-02,2026-01-01,Kindle Paperwhite,j877,129.99,mobile_app,social,desktop,sheffield
af9a1168,3fac4317-16e8-47,2025-12-02,2026-01-01,Google Pixel 8,i920,699.99,mobile_app,social,unknown,manchester
0f5f9707,f83b1806-ee4c-4b,2025-01-23,2025-01-24,Smartwatch,h301,249.99,website,email,desktop,manchester
0f5f9707,f83b1806-ee4c-4b,2025-01-23,2025-01-29,iPhone 15,f521,899.99,website,social,desktop,glasgow
0f5f9707,f83b1806-ee4c-4b,2025-01-23,2025-01-29,Steam Deck,c912,499.99,mobile_app,search,desktop,london
1b7e0502,276732d3-a502-4c,2025-12-01,2025-12-31,Kindle Paperwhite,j877,129.99,website,affiliate,unknown,manchester
a50784cb,5115d7ee-3b90-40,2025-12-06,2026-01-05,Xbox Series X,b104,449.99,website,social,unknown,leeds
05776108,e44cbd41-ce36-49,2025-05-26,2025-05-28,Nintendo Switch,e682,299.99,website,affiliate,desktop,london
05776108,e44cbd41-ce36-49,2025-05-26,2025-05-27,Accessory,m001,24.99,mobile_app,affiliate,mobile,manchester
0a1bebd3,b972393a-5bb0-4d,2025-04-24,2025-04-26,Kindle Paperwhite,j877,129.99,website,affiliate,,glasgow
7d76ab58,8f1c3fa0-7000-40,2025-04-25,2025-04-30,Smartwatch,h301,249.99,website,affiliate,desktop,london
7d76ab58,8f1c3fa0-7000-40,2025-04-25,2025-04-28,MacBook Air,g770,1199.99,mobile_app,email,desktop,manchester
77e8b762,8b2ab759-2fc6-44,2025-07-05,2025-12-05,Accessory,m001,24.99,website,email,desktop,glasgow
290c4414,994316bb-d4d3-43,2025-09-04,2025-10-04,Nintendo Switch,e682,299.99,website,email,desktop,manchester
8aa6b006,730ad7de-27af-4f,2025-05-05,2025-08-05,PS5,a245,479.99,website,social,desktop,leeds
8aa6b006,730ad7de-27af-4f,2025-05-05,2025-10-05,iPhone 15,f521,899.99,website,social,desktop,glasgow
bbd0fe6c,c6a28e4e-002f-4c,2025-04-15,2025-04-16,Kindle Paperwhite,j877,129.99,website,affiliate,unknown,glasgow
9ec5405d,9ea6ed4a-04ca-43,2025-10-02,2025-11-01,Kindle Paperwhite,j877,129.99,website,affiliate,mobile,manchester
d1ad3e51,10372a5c-b893-40,2025-01-15,2025-01-16,PS5,a245,479.99,website,direct,desktop,liverpool
277529a2,aee7c7a5-8629-4f,2025-08-05,2025-09-04,Accessory,m001,24.99,mobile_app,social,unknown,liverpool
277529a2,aee7c7a5-8629-4f,2025-08-05,2025-09-04,Smartwatch,h301,249.99,website,direct,desktop,manchester
277529a2,aee7c7a5-8629-4f,2025-08-05,2025-11-05,Accessory,m001,24.99,mobile_app,social,desktop,glasgow
18a440bd,68e8f311-5295-4a,2025-01-23,2025-01-28,Xbox Series X,b104,449.99,website,search,desktop,glasgow
2dbb45bd,0b34fc84-1111-4e,2025-02-14,2025-02-19,Smartwatch,h301,249.99,website,email,mobile,sheffield
2dbb45bd,0b34fc84-1111-4e,2025-02-14,2025-02-15,MacBook Air,g770,1199.99,website,direct,desktop,manchester
2dbb45bd,0b34fc84-1111-4e,2025-02-14,2025-02-15,Google Pixel 8,i920,699.99,mobile_app,search,unknown,manchester
