USER_ID,ORDER_ID,PURCHASE_TS,SHIP_TS,PRODUCT_NAME,PRODUCT_ID,GBP_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,CITY
b4f136fc,d90949aa9bdd4d7a,21/05/2025,05-28-2025,Kindle Paperwhite,j877,2000.37,website,direct,unknown,Manchester
933c8d00,ed56c7145a9641f5,30/04/2025,03/05/2025,MacBook Air,g770,460.55,website,DIRECT,mobile,BIRMINGHAM
7f13de67,7f6bf62ca1c14b96,05/03/2025,03/08/2025,Kindle Paperwhite,j877,756.26,mobile_app,direct,mobile,Sheffield
e237c877,4a5d6ceab565464e,03/04/2025,07/04/2025,PS5,a245,981.63,mobile_app,social,mobile,Nottingham
1e42d2b8,cbf6aa23a01e41f5,21/04/2025,28/04/2025,Kindle Paperwhite,j877,440.34,MOBILE_APP,affiliate,mobile,GLASGOW
3513a238,6a25542effbd4cdd,18/03/2025,23/03/2025,PS5,a245,1370.76,WEBSITE,EMAIL,mobile,Sheffield
5982aa44,365bc763a3334ea8,27/04/2025,30/04/2025,AirPods,d633,975.36,mobile_app,affiliate,mobile,BIRMINGHAM
b0a4f557,115db44fca4a40bc,20/02/2025,22/02/2025,Smartwatch,h301,"2295.36,00",website,affiliate,unknown,Bristol
8ccc617e,1d2467e20191419d,14/04/2025,18/04/2025,Smartwatch,h301,2354.3,mobile_app,social,MOBILE,Liverpool
65637d1f,f5c9f4599db14d5e,19/01/2025,23/01/2025,Kindle Paperwhite,j877,2219.4,website,social,unknown,BIRMINGHAM
31ab0158,ec1a86d356834783,22/04/2025,25/04/2025,Steam Deck,c912,1941.9,MOBILE_APP, search ,unknown,SHEFFIELD
7978dc84,22c0c475a54946d0,28/06/2025,29/06/2025,iPhone 15,f521,£1648.21,mobile_app,direct,desktop,Sheffield
75eb0e8f,e55b93ad89764471,03/04/2025,09/04/2025,Nintendo Switch,e682,1784,website,DIRECT,mobile,Leicester
d06d3943,0e5779ecbe1a470f,24/06/2025,26/06/2025,Smartwatch,h301,680.46,website,affiliate,desktop,Manchester
90a014ab,8e2017e150c44b4b,12/04/2025,18/04/2025,MacBook Air,g770,1490.23,website,search,desktop,Glasgow
93d054e4,ea8b31f5ccae48fe,20/04/2025,23/04/2025,Xbox Series X,b104,1748.08,mobile_app,search,,Glasgow
10f35676,d73aae7b47cc4a66,28/01/2025,03/02/2025,PS5,a245,1457.17,MOBILE_APP,direct,mobile,Leeds
600fc79c,2a7cf9e9d7a747b1,28/06/2025,01/07/2025,MacBook Air,g770,75.67,WEBSITE,social,desktop,Manchester
2ff8107a,c847b130dd56430e,28/06/2025,02/07/2025,PS5,a245,1340.91,mobile_app,social,desktop,Birmingham
db9a0eb7,4580dac208184965,17/02/2025,23/02/2025,iPhone 15,f521,387.77,mobile_app, DIRECT ,unknown,Manchester
e0864418,d457530573b0420d,26/05/2025,02/06/2025,Smartwatch,h301,578.68,website,affiliate,unknown,Birmingham
866cfb2b,5fcc997d1cbb404b,08/03/2025,15/03/2025,Steam Deck,c912,gbp 1057.45,website,direct,desktop,Liverpool
33bcb8a9,8188de48719b4dd6,07/04/2025,04/08/2025,PS5,a245,735.3,mobile_app,affiliate,UNKNOWN,Leeds
e7ab2ef7,5711d5fd30b1467b,05/05/2025,05/11/2025,Smartwatch,h301,1915.7,website,affiliate,MOBILE,London
dfb68a5f,53cc6b95c6894836,11/01/2025,12/01/2025,Kindle Paperwhite,j877,575.01,website,SOCIAL,unknown,Nottingham
192703a7,84222f58f02244af,05/05/2025,09/05/2025,AirPods,d633,1906.86,MOBILE_APP,email,MOBILE,Bristol
3487246c,6338fb2975994b0a,03/03/2025,06/03/2025,iPhone 15,f521,1682.79,mobile_app,search,DESKTOP,Bristol
1da76d69,0b458c23eead490c,26/01/2025,27/01/2025,iPhone 15,f521,1174.88,MOBILE_APP,direct,desktop,Leicester
df3334c6,e3a1af9777854ddb,16/05/2025,19/05/2025,PS5,a245,2380.59,website,email,mobile,Leicester
c4246277,05c144224ffe4dfd,12/05/2025,16/05/2025,Smartwatch,h301,1670.96,website,email,desktop,Bristol
a38bbaa4,33579b275225474a,25/03/2025,31/03/2025,Nintendo Switch,e682,1144.11,MOBILE_APP,social,unknown,Leicester
88433a38,abcec90f70ec441b,31/03/2025,04/04/2025,PS5,a245,2351.37,mobile_app,affiliate,unknown,Glasgow
2851a8be,f553056703e74d21,05/06/2025,07/06/2025,AirPods,d633,1797.14,website,direct,mobile,Manchester
1a354475,8ca33a5459ae4302,22/06/2025,27/06/2025,AirPods,d633,2468.82,mobile_app,direct,mobile,Manchester
f17aa7a9,92f7199348844b5b,19/06/2025,24/06/2025,Smartwatch,h301,647.8,website,direct,unknown,manchster
4fb67094,8a6342ca56b7479e,22/04/2025,28/04/2025,PS5,a245,131.3,MOBILE_APP,social,MOBILE,Leeds
076c108d,0ceaaf73aced4d55,20/06/2025,24/06/2025,AirPods,d633,2381.67,website,direct,unknown,Sheffield
160beed4,b465c0272dd1445b,27/06/2025,30/06/2025,PS5,a245,2187.54,website,email,mobile,Glasgow
a124fdb2,7222534db3094e0d,22/04/2025,29/04/2025,Google Pixel 8,i920,629.42,MOBILE_APP,affiliate,mobile,Manchester
5513b74f,c226ab53b680473b,23/01/2025,26/01/2025,PS5,a245,1867.02,website,affiliate,unknown,Bristol
141b9098,c3b1927bc1784e77,22/03/2025,26/03/2025,Xbox Series X,b104,1467.68,WEBSITE,email,desktop,LEICESTER
17c95aaa,b2d7692aeb704da9,18/02/2025,25/02/2025,Google Pixel 8,i920,1007.08,MOBILE_APP,email,mobile,BIRMINGHAM
4f75d45a,c438eae0b5d04595,19/06/2025,24/06/2025,Google Pixel 8,i920,1501.49,website,SOCIAL,desktop,Nottingham
f28bf846,e54ca6cadc704e22,22/03/2025,24/03/2025,Smartwatch,h301,2051.4,MOBILE_APP,direct,mobile,Sheffield
5d0b042d,ead1d758b319418d,03/06/2025,06/06/2025,Xbox Series X,b104,415.92,website,search,mobile,Liverpool
dc5cd673,7ccd3dc0740a4bed,26/06/2025,27/06/2025,Google Pixel 8,i920,727.22,mobile_app,direct,mobile,Liverpool
1ce62a9f,d884235476134f44,16/01/2025,23/01/2025,MacBook Air,g770,"872.87,00",website,direct,UNKNOWN,London
593edc83,8208fd42209c44a5,05/05/2025,11/05/2025,Xbox Series X,b104,1016.01,website,affiliate,UNKNOWN,Glasgow
b6da99cd,8e5fd65f536c42d0,19/04/2025,25/04/2025,iPhone 15,f521,gbp 1215.15,mobile_app, social ,mobile,Manchester
4d579d00,972d5d57669b4896,14/03/2025,03-17-2025,Google Pixel 8,i920,1759.16,WEBSITE,SEARCH,MOBILE,Manchester
3e628981,7b7ce7ccf95047fa,24/03/2025,31/03/2025,Xbox Series X,b104,1990.72,website,email,mobile,Birmingham
354f184e,6e5fbf71974942b0,05/02/2025,09/02/2025,Kindle Paperwhite,j877,1758.13,mobile_app,direct,desktop,Leeds
9134c0b7,b1b2b5f88b664d1f,16/06/2025,17/06/2025,Steam Deck,c912,943.83,WEBSITE,direct,mobile,Glasgow
ab6b3f08,b63fa809ee4d4dec,15/01/2025,16/01/2025,Xbox Series X,b104,927.62,mobile_app,direct,desktop,Manchester
1d444351,534bfa8676814ad7,16/06/2025,06-19-2025,Google Pixel 8,i920,1507.88,WEBSITE,social,desktop,London
71f9b0e2,67e2189bf4b44704,03/03/2025,07/03/2025,PS5,a245,1252.25,website,social,UNKNOWN,Manchester
af7d7f21,d1e2b878c576426d,16/06/2025,20/06/2025,Smartwatch,h301,731.53,mobile_app,email,DESKTOP,Manchester
a51e01ad,37b567b4172d4bd0,22/01/2025,01-23-2025,PS5,a245,1253.69,website,affiliate,UNKNOWN,Leicester
94ad345a,cf51a203a2d949ba,03/05/2025,06/05/2025,Kindle Paperwhite,j877,1752.69,website,search,desktop,Glasgow
a92f85fe,4a9ff50e880041b6,15/06/2025,21/06/2025,Smartwatch,h301,1118.12,website,affiliate,MOBILE,MANCHESTER
7279101c,e09ef2a3ae774249,17/02/2025,21/02/2025,Google Pixel 8,i920,2043.4,website,social,unknown,Nottingham
cb5a4d77,eb22ec1d4df64f4f,06/05/2025,07/05/2025,Google Pixel 8,i920,1326.12,website,direct,UNKNOWN,Manchester
b7c12a4c,fd8398c3582149f8,03/06/2025,09/06/2025,Xbox Series X,b104,499.05,MOBILE_APP,email,DESKTOP,London
9c8aa872,d8feb8de67794b58,28/05/2025,30/05/2025,Xbox Series X,b104,1652.44,website,search,mobile,London
0ffa2366,f7c8435f8c834c68,01/02/2025,06/02/2025,PS5,a245,788.53,website,social,unknown,
8f5e248e,1c1530575bf744cf,18/03/2025,19/03/2025,Steam Deck,c912,2368.76,mobile_app,search,mobile,Birmingham
07fbb920,9714fadcb3c44030,06/05/2025,12/05/2025,Kindle Paperwhite,j877,823.56,mobile_app,search,unknown,Nottingham
b636cc4c,6f689d6561ae4f21,26/06/2025,27/06/2025,Steam Deck,c912,1676.79,website,direct,desktop,Leeds
2c649adf,8e301bcc302f4247,18/03/2025,25/03/2025,Xbox Series X,b104,2091.61,website,search,unknown,Leeds
5c3bd3b5,49d93a08277e4fbc,02/04/2025,05/04/2025,Kindle Paperwhite,j877,373.52,mobile_app,affiliate,unknown,Liverpool
2023fd4b,a5fcd671125d4206,08/04/2025,14/04/2025,AirPods,d633,gbp 2264.93,MOBILE_APP,social,,Liverpool
e288109d,f997f6976fcd4f50,27/06/2025,29/06/2025,MacBook Air,g770,£1367.61,WEBSITE,EMAIL,unknown,
2320de16,dc32f8a06a7540e2,25/05/2025,31/05/2025,iPhone 15,f521,1640.56,website,social,desktop,
b2051cec,9f8d367d6cfa42dd,08/04/2025,09/04/2025,MacBook Air,g770,2412.2,website,affiliate,mobile,Manchester
6c936f69,627ca9f773364302,29/01/2025,04/02/2025,Google Pixel 8,i920,1398.02,website,email,unknown,Manchester
6cbdd931,7f8736f193f34702,27/03/2025,03/04/2025,iPhone 15,f521,726.74,website,email,DESKTOP,Manchester
b64e26cf,ed3353fc692c4aae,26/02/2025,02/03/2025,MacBook Air,g770,2382.35,website,DIRECT,unknown,Liverpool
0890f506,7bb775d491724023,06/05/2025,07/05/2025,Kindle Paperwhite,j877,1350.66,mobile_app,search,mobile,Leicester
948c7eb4,147f0413b0c44ddc,13/01/2025,15/01/2025,PS5,a245,835.91,mobile_app,direct,mobile,Nottingham
86c2ad8f,c02627d1fbd140c0,02/06/2025,09/06/2025,Google Pixel 8,i920,"1042.47,00",website, email ,DESKTOP,NOTTINGHAM
8456ce4f,9c2d9672e3d1403c,18/06/2025,20/06/2025,Xbox Series X,b104,408.12,mobile_app,affiliate,unknown,Bristol
a1731ed8,ab310bfef5dd4f92,23/06/2025,28/06/2025,Steam Deck,c912,1080.51,mobile_app,DIRECT,MOBILE,Bristol
8a08d40e,9cf021b84fff4b59,09/05/2025,12/05/2025,Smartwatch,h301,733.01,mobile_app,SEARCH,unknown,Leeds
88f7f097,743b9f7178074947,12/06/2025,19/06/2025,AirPods,d633,272.14,mobile_app,social,MOBILE,Manchester
92ef63c1,5a589b676bc74635,20/01/2025,26/01/2025,PS5,a245,645.69,website,direct,unknown,London
4b6c14e4,b1eedf64090b43ed,15/03/2025,03-20-2025,PS5,a245,2328.2,website,social,unknown,Nottingham
4dd7962b,42ac66dc904f4df7,03/05/2025,07/05/2025,Xbox Series X,b104,1316.63,website,social,desktop,Leicester
94010dfe,a80494630d3645e4,02/01/2025,08/01/2025,Steam Deck,c912,1096.95,mobile_app,direct,unknown,Nottingham
bcc4f0db,7c193e6f496c403a,11/01/2025,16/01/2025,Kindle Paperwhite,j877,1154.71,website,search,desktop,Birmingham
13ad3ead,408669bb4721494b,04/04/2025,11/04/2025,PS5,a245,385.3,mobile_app,affiliate,mobile,Sheffield
4674a0eb,bdce4d4d03a24ee9,13/02/2025,16/02/2025,MacBook Air,g770,2426.14,MOBILE_APP,direct,unknown,Manchester
e8fe6095,a8be6c8026b042c9,18/03/2025,22/03/2025,AirPods,d633,776.25,WEBSITE,affiliate,unknown,Leicester
2ce6f908,3c775558b3654b7c,25/02/2025,28/02/2025,MacBook Air,g770,2327.03,website,social,unknown,SHEFFIELD
8702f4ad,fbec1ed857c442c3,02/04/2025,03/04/2025,Nintendo Switch,e682,"1561.89,00",mobile_app,email,mobile,Manchester
987593c3,d66de2a1277644d0,31/03/2025,06/04/2025,Nintendo Switch,e682,514.22 GBP,mobile_app,affiliate,desktop,Glasgow
69b6f3b7,a9217ddc3cea4f89,21/02/2025,20/02/2025,Smartwatch,h301,1351,website,social,desktop,Sheffield
2ad3136f,d7825ea3bbff46e9,09/02/2025,16/02/2025,Nintendo Switch,e682,1662.19,website,social,mobile,Bristol
43af6c46,0d7229181db14e86,04/04/2025,08/04/2025,AirPods,d633,2236.95,mobile_app,AFFILIATE,mobile,Sheffield
79ea5621,f2c0a0cfbf0348c2,05/02/2025,08/02/2025,Xbox Series X,b104,1882.9,website,email,unknown,Leeds
3bd13a43,63dba8c8b4a24699,18/02/2025,21/02/2025,PS5,a245,158.23,mobile_app,social,UNKNOWN,BRISTOL
87cb0e2a,49ee4969030944c0,11/02/2025,17/02/2025,Nintendo Switch,e682,545.54,mobile_app,email,desktop,Glasgow
61cb0527,87beb021f63644f5,21/05/2025,05-25-2025,Smartwatch,h301,2011.56,WEBSITE,email,mobile,NOTTINGHAM
18ecde2b,5a947a40a32e4ab5,03/02/2025,04/02/2025,MacBook Air,g770,2396.74,website,DIRECT,desktop,BRISTOL
9c48c830,45c87f41dbbd4290,04/01/2025,11/01/2025,Google Pixel 8,i920,1730.03,website,email,MOBILE,Leicester
cd649aff,958c9cfda7834a8f,22/04/2025,26/04/2025,Nintendo Switch,e682,766.3,mobile_app,AFFILIATE,mobile,LEEDS
acdfe0ff,ac00f929bbfb476c,09/02/2025,15/02/2025,Kindle Paperwhite,j877,1307.43,website,email,desktop,Liverpool
851b9860,fe43541ab0b6448c,20/06/2025,27/06/2025,Steam Deck,c912,1107.15,mobile_app,affiliate,unknown,Nottingham
02b53d3d,11654cb3d4e94a65,16/02/2025,18/02/2025,Kindle Paperwhite,j877,2481.83,website,direct,DESKTOP,Birmingham
8677b81d,59fcfaeb722944a9,10/01/2025,13/01/2025,MacBook Air,g770,2476.57,website, social ,DESKTOP,LEICESTER
407c4370,9e90d10706114bfe,24/01/2025,01-31-2025,Steam Deck,c912,184.33,mobile_app,search,mobile,Leeds
98197749,3781d306d5e04664,28/03/2025,01/04/2025,Steam Deck,c912,1229.24,mobile_app,affiliate,mobile,Manchester
1f2da344,161d6acf1eb641f0,04/04/2025,07/04/2025,AirPods,d633,2360.92,mobile_app,direct,mobile,London
603ecfef,a5dd2836e65f49fa,11/01/2025,12/01/2025,Xbox Series X,b104,187.2,mobile_app,DIRECT,mobile,Sheffield
2f4cfefb,2f2bdc13b2164b5a,05/06/2025,06/06/2025,AirPods,d633,1111.41,mobile_app,social,mobile,Bristol
a9151364,7414e3e1a3874e92,29/01/2025,30/01/2025,AirPods,d633,1692.23,website,email,mobile,Bristol
c4f4b844,aae6787ee7444a30,16/05/2025,21/05/2025,Kindle Paperwhite,j877,966.69,mobile_app,direct,unknown,Glasgow
41e0cfaf,46fc4ff212f148bd,28/01/2025,30/01/2025,PS5,a245,1596.12,website,affiliate,unknown,LEEDS
637aa999,421becca0f6040f3,30/06/2025,04/07/2025,Steam Deck,c912,2318.22,WEBSITE,search,unknown,Bristol
2d8cc973,fabb66097de14a85,02/05/2025,09/05/2025,AirPods,d633,552.88,website,affiliate,desktop,Leeds
6483b0e7,1bc2197e7df74791,21/05/2025,27/05/2025,MacBook Air,g770,676.16,mobile_app,email,mobile,Manchester
6e66a273,1b332e43a4b14f6a,18/01/2025,22/01/2025,MacBook Air,g770,1082.37,website,direct,unknown,Liverpool
424d9430,12068ad612aa4a4b,16/03/2025,17/03/2025,Xbox Series X,b104,2392.16,website,direct,unknown,GLASGOW
c6f903cf,7f695b97e5814601,25/06/2025,06-30-2025,Smartwatch,h301,2183.42,website, direct ,mobile,Nottingham
0038dc84,63f6bf77aa234ba2,24/05/2025,31/05/2025,MacBook Air,g770,1012.2,mobile_app,direct,desktop,London
546fcba3,00f2baa4931b4fae,27/05/2025,29/05/2025,Xbox Series X,b104,1504.76,website,search,mobile,Nottingham
c55fa445,6766d37b6fa149a5,08/03/2025,11/03/2025,Google Pixel 8,i920,2140.04,mobile_app,email,unknown,Manchester
cff14c0e,39d119508a45402e,27/02/2025,28/02/2025,Xbox Series X,b104,1361.9 GBP,mobile_app,affiliate,unknown,BIRMINGHAM
b0736dd1,1f0733df7b684323,04/02/2025,07/02/2025,AirPods,d633,2191.05,website,DIRECT,desktop,Nottingham
fdd99681,4d862412ae8c497b,01/01/2025,07/01/2025,PS5,a245,907.81,mobile_app,email,desktop,Nottingham
ff3c6d4e,5d87edd21735436b,04/02/2025,08/02/2025,AirPods,d633,£2251.94,mobile_app,email,desktop,London
570e5af5,c2ad0d9775aa4cb0,26/02/2025,04/03/2025,iPhone 15,f521,2415.16,website,email,desktop,Nottingham
33ffb402,f7aeede80a114bac,28/01/2025,02/03/2025,Kindle Paperwhite,j877,1879.68,mobile_app,email,unknown,Leicester
4c82c445,1b552618e57e42d3,22/02/2025,01/03/2025,Google Pixel 8,i920,1138.93,mobile_app,email,desktop,LEICESTER
7c8b7f1e,701fb3eaa1fe4bc6,09/02/2025,13/02/2025,MacBook Air,g770,625.4,mobile_app,email,desktop,Sheffield
092385fe,ff12fe28b8404136,07/05/2025,09/05/2025,PS5,a245,1180.91,website,DIRECT,unknown,Sheffield
638644e0,a4b65cfa8a614e64,15/06/2025,18/06/2025,Xbox Series X,b104,111.36,website,direct,mobile,Leicester
f7073712,f771670073054d23,18/01/2025,20/01/2025,Steam Deck,c912,235.8,website,social,unknown,Glasgow
56db638a,b8943df8c9ab4a91,15/05/2025,17/05/2025,PS5,a245,1833.31,website,search,desktop,Glasgow
36308a60,85eb2b3faad54fb8,06/01/2025,07/01/2025,MacBook Air,g770,2076.81,website,,DESKTOP,MANCHESTER
dec56dc3,bdb58d062621432d,06/02/2025,12/02/2025,AirPods,d633,1523.11,WEBSITE,affiliate,unknown,Bristol
1270c935,7d283421243f45fe,21/02/2025,23/02/2025,PS5,a245,1232.24,mobile_app,direct,mobile,Bristol
e83cdff9,3e20718a0bb948f6,09/02/2025,11/02/2025,Smartwatch,h301,196.34,mobile_app,search,desktop,LONDON
03ad702e,e797f3ae0cca4c05,27/01/2025,01/02/2025,Nintendo Switch,e682,784.04,mobile_app,DIRECT,DESKTOP,Leeds
18e824e9,d5d9a3852bb24cbc,28/02/2025,04/03/2025,Nintendo Switch,e682,1000.33,MOBILE_APP,email,desktop,Glasgow
d145bd7f,985070727f444bca,06/05/2025,08/05/2025,PS5,a245,2477.47,website,,mobile,Bristol
1027fbf7,565c1e3f6d1c41d6,07/06/2025,10/06/2025,PS5,a245,348.78,website,affiliate,unknown,Birmingham
bce8e033,1eece89153014fb9,20/04/2025,25/04/2025,Xbox Series X,b104,877.02,website,social,desktop,Liverpool
8bbf1b30,f6f61488d62045f0,15/03/2025,18/03/2025,Kindle Paperwhite,j877,2195.98,mobile_app, social ,unknown,Bristol
0bab8f53,102f4f5c55e34295,20/01/2025,27/01/2025,AirPods,d633,65.32,website,direct,mobile,Birmingham
c1eecd7a,5eb38ef5b24040ca,25/04/2025,01/05/2025,MacBook Air,g770,gbp 2004.32,mobile_app,affiliate,desktop,Leicester
3e5f7e23,222498130a6b4e3d,13/03/2025,15/03/2025,MacBook Air,g770,280.69,website,direct,mobile,BRISTOL
a1d78199,28628b4ec7144549,11/05/2025,07/05/2025,iPhone 15,f521,1234.34,mobile_app,search,unknown,Bristol
14aa3ca3,ed174fdd2dee403e,17/06/2025,19/06/2025,Xbox Series X,b104,994.97,mobile_app,search,UNKNOWN,Sheffield
97feb937,b189727f6a8d4a70,18/05/2025,25/05/2025,Google Pixel 8,i920,"621.48,00",website,search,unknown,Glasgow
79dbf407,24a167fd34c64a9b,28/05/2025,04/06/2025,Google Pixel 8,i920,1752.14,WEBSITE,affiliate,desktop,bristol.
734eab10,2caf3d2ff0264418,22/02/2025,01/03/2025,Nintendo Switch,e682,101.86,mobile_app,direct,desktop,London
98a547b2,9caf4bfe7ff842c6,03/04/2025,10/04/2025,iPhone 15,f521,2132.36,website,EMAIL,mobile,Birmingham
d3946dc7,6b358d15590c4e67,18/04/2025,20/04/2025,Google Pixel 8,i920,574.2,website,affiliate,unknown,Birmingham
31208bde,fa0f01a487bb4f6d,28/06/2025,04/07/2025,PS5,a245,409.11,website, social ,mobile,London
dcdbf14e,81ee30e48a2b466e,19/06/2025,24/06/2025,PS5,a245,240,website,affiliate,desktop,Bristol
a05ff5e6,0d95ee7246c34497,21/01/2025,23/01/2025,Xbox Series X,b104,248.04,mobile_app,direct,desktop,Sheffield
26331cc6,e9570a2af7f44477,16/05/2025,22/05/2025,Xbox Series X,b104,2374.99 GBP,mobile_app,social,unknown,Bristol
28e60130,0dd4c0e60b094fcc,15/06/2025,21/06/2025,Smartwatch,h301,92.23,website,DIRECT,DESKTOP,London
35a7ac9b,9de7df7b5594452b,14/02/2025,02-19-2025,Kindle Paperwhite,j877,451.25,MOBILE_APP,social,unknown,Sheffield
74017bb3,0d6dcb42bd8b4603,08/03/2025,13/03/2025,Google Pixel 8,i920,1284.57,website,social,DESKTOP,Liverpool
2875ad5d,83d0bae77c2c4bcf,14/05/2025,05-18-2025,PS5,a245,2446.14,WEBSITE,direct,MOBILE,Leicester
3c3c9c08,946b448297bb4fbf,26/02/2025,02/03/2025,Nintendo Switch,e682,508.21,website,social,mobile,Bristol
bf4113cb,3ae56c8d536046e7,08/04/2025,10/04/2025,MacBook Air,g770,193.4,mobile_app,social,desktop,Liverpool
3a4fece7,699fdb02bcdd4b48,27/01/2025,01-28-2025,PS5,a245,944.99,MOBILE_APP,affiliate,desktop,Liverpool
e43081aa,95c89b2d78924145,19/05/2025,20/05/2025,Xbox Series X,b104,219.38,WEBSITE,,desktop,Nottingham
6f94da50,9c03d65ced8a428c,13/06/2025,14/06/2025,Steam Deck,c912,£ 646.42,website,search,unknown,londn
5f9cb7e0,31b42308b8464413,04/05/2025,05/05/2025,Kindle Paperwhite,j877,"177.24,00",website,email,desktop,Bristol
450ab36d,083759f82090435e,12/04/2025,17/04/2025,AirPods,d633,€535.52,mobile_app,email,,Manchester
47d5ac92,772d416dda0542fc,15/04/2025,21/04/2025,iPhone 15,f521,1288.73,website,affiliate,unknown,Glasgow
c2a59d7b,4b8fb475e2eb42d2,31/05/2025,07/06/2025,Smartwatch,h301,2138.95,MOBILE_APP,DIRECT,desktop,Sheffield
cb68a34e,e7d3f7709c8d4ade,10/06/2025,11/06/2025,PS5,a245,2384.88,WEBSITE,direct,unknown,Birmingham
8d8164b0,6964eb1616234e87,09/05/2025,14/05/2025,Xbox Series X,b104,2481.16,mobile_app,social,desktop,Bristol
dcb913b4,7936931e9771480b,08/04/2025,03/04/2025,AirPods,d633,2148.52,mobile_app,affiliate,unknown,Glasgow
03b68657,df629d0cbc7647a0,23/02/2025,28/02/2025,Steam Deck,c912,1540.78,WEBSITE,search,UNKNOWN,Sheffield
6f2aec8a,ed6f4ee3e44e4cd1,04/01/2025,06/01/2025,PS5,a245,1929.81,mobile_app,search,desktop,Sheffield
e9ebd446,6af31899014c43a1,27/04/2025,30/04/2025,PS5,a245,474.11,mobile_app,direct,DESKTOP,Liverpool
fdc419b2,81145252c4c34368,04/04/2025,07/04/2025,Kindle Paperwhite,j877,277.72,website,social,mobile,Sheffield
64f22a7c,b257e257cc4a402c,24/04/2025,30/04/2025,AirPods,d633,2314.95,website,search,mobile,London
7ecb002e,c0c9c3ed8ef94060,15/03/2025,03-19-2025,iPhone 15,f521,1058.04,website,social,,Nottingham
68181f5b,5bc0798821f949e9,22/03/2025,25/03/2025,Kindle Paperwhite,j877,263.72 GBP,mobile_app,search,mobile,Liverpool
ffbb4bcc,ab45eaf07ad34e2a,08/06/2025,06-14-2025,Nintendo Switch,e682,199.22 GBP,website,search,desktop,Birmingham
75938f5a,956abfdfbf4e4e46,16/03/2025,20/03/2025,PS5,a245,446.02,MOBILE_APP,affiliate,desktop,Glasgow
76b90472,b400a5e1dfcb421b,21/06/2025,22/06/2025,Smartwatch,h301,911.41,MOBILE_APP,search,mobile,
df1e04cb,b432ece976dc46b5,16/02/2025,22/02/2025,PS5,a245,£324.37,mobile_app,social,desktop,Glasgow
a0970ff4,b0d508a9e4b84e89,17/01/2025,20/01/2025,iPhone 15,f521,895.51,mobile_app,DIRECT,unknown,Sheffield
4bed523c,b2b3bb3945104aad,13/03/2025,17/03/2025,PS5,a245,153.41,website,SOCIAL,desktop,
93423b4f,af4637b3c9a64c37,26/05/2025,27/05/2025,iPhone 15,f521,2470.26,mobile_app,affiliate,mobile,Glasgow
55f01600,83c5c5100e084343,24/02/2025,25/02/2025,Smartwatch,h301,576.04,website,social,mobile,Liverpool
5d2e7b90,620956a81c684db0,22/01/2025,01-24-2025,Xbox Series X,b104,228.99,MOBILE_APP,AFFILIATE,mobile,Sheffield
0a76bd91,a5eea4a22cde431f,15/05/2025,17/05/2025,MacBook Air,g770,1693.93,mobile_app,direct,desktop,Manchester
8f8dd995,236e900734684b6e,29/03/2025,05/04/2025,MacBook Air,g770,784.45,website,EMAIL,mobile,Sheffield
8a257159,bcc4f0877a7e4c31,18/05/2025,24/05/2025,Smartwatch,h301,1972.61,mobile_app,email,unknown,LEICESTER
df02774d,c0cffa7335b54ec5,03/01/2025,08/01/2025,MacBook Air,g770,1970.7,website,affiliate,unknown,Leicester
5209eaab,80e9b30044714067,07/02/2025,10/02/2025,Kindle Paperwhite,j877,1680.31,mobile_app,affiliate,desktop,Sheffield
0df1172a,73d12f3e586044f4,08/05/2025,15/05/2025,Xbox Series X,b104,832.04,mobile_app,email,unknown,London
d45e087f,882ae449b5b74c24,02/02/2025,08/02/2025,Smartwatch,h301,1156.36,website,AFFILIATE,DESKTOP,Leeds
e6426f0b,5e3ece609ef6499f,28/06/2025,03/07/2025,MacBook Air,g770,1949.5,mobile_app,direct,mobile,Leeds
b177116d,e214d458f0dd4de0,23/06/2025,28/06/2025,Steam Deck,c912,£2390.45,mobile_app,email,desktop,Liverpool
e24c724b,6403c4bc14864c2d,09/05/2025,16/05/2025,AirPods,d633,2177.33,mobile_app,social,mobile,Glasgow
f5504c52,2a2e1e6a1bff46f4,01/04/2025,08/04/2025,iPhone 15,f521,1383.62,mobile_app,affiliate,DESKTOP,SHEFFIELD
25e050f6,344a21b7dfff4cea,06/04/2025,08/04/2025,MacBook Air,g770,1408.72,website,search,mobile,Glasgow
05cf079e,aeb1fcd3f8364a87,18/06/2025,24/06/2025,AirPods,d633,1719.89,MOBILE_APP,search,desktop,MANCHESTER
7951d52b,bcda835f71a04ff8,23/01/2025,29/01/2025,PS5,a245,100.08,mobile_app,affiliate,MOBILE,Leicester
3066478c,cd4f2875df2d4f20,26/01/2025,02/01/2025,Google Pixel 8,i920,1143.61,website,email,mobile,Leeds
8505d91d,9425fc3a69644112,27/04/2025,02/05/2025,Steam Deck,c912,989.83,website,social,,Bristol
c96d525e,aa757eeb97e642d6,16/04/2025,23/04/2025,Smartwatch,h301,1633.46,mobile_app,AFFILIATE,mobile,Leeds
8c68720e,913767ab4dd84715,14/03/2025,17/03/2025,Google Pixel 8,i920,2206.24,mobile_app,email,mobile,Leeds
4e7674e9,3a0e618f428f4941,17/04/2025,18/04/2025,Nintendo Switch,e682,€97.89,website,email,unknown,LEICESTER
49c3f48b,25f980460c1d480e,27/03/2025,03-29-2025,iPhone 15,f521,2400.35,mobile_app,direct,UNKNOWN,Glasgow
